PROP_ID,LOC_ID,SITE_ADDR,current_use_code,nearby_count,suggestion_1_code,suggestion_1_confidence,suggestion_1_reason,suggestion_1_description
"105-28","F_762653_2957907","23 MAGAZINE ST",199,128,102,0.405,"51/128 nearby properties (40.5%); Code: Condominium","Condominium"
"105-32","F_762510_2957899","35 WILLIAM ST",199,149,102,0.421,"62/149 nearby properties (42.1%); Code: Condominium","Condominium"
"105-34","F_762347_2958007","45 WILLIAM ST",199,180,102,0.537,"96/180 nearby properties (53.7%); Code: Condominium","Condominium"
"105-44","F_762716_2958008","17 MAGAZINE ST",199,126,102,0.467,"58/126 nearby properties (46.7%); Code: Condominium","Condominium"
"105-55","F_762465_2958199","49 RIVER ST",013,190,102,0.617,"117/190 nearby properties (61.7%); Code: Condominium","Condominium"
"105-59","F_762636_2958526","12 PLEASANT ST",013,121,102,0.706,"85/121 nearby properties (70.6%); Code: Condominium","Condominium"
"105-74","F_763053_2958471","678 MASSACHUSETTS AVE",345,28,325,0.211,"5/28 nearby properties (21.1%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"105-81","F_762975_2958536","706 MASSACHUSETTS AVE",345,34,325,0.174,"5/34 nearby properties (17.4%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"105-84","F_762766_2958065","11 MAGAZINE ST",199,116,102,0.458,"53/116 nearby properties (45.8%); Code: Condominium","Condominium"
"105-89","F_762878_2958615","730 MASSACHUSETTS AVE",031,69,102,0.603,"41/69 nearby properties (60.3%); Code: Condominium","Condominium"
"105-107","F_762194_2957950","92 RIVER ST",010,152,102,0.460,"69/152 nearby properties (46.0%); Code: Condominium","Condominium"
"105-111","F_762112_2957908","102 RIVER ST",199,215,102,0.608,"130/215 nearby properties (60.8%); Code: Condominium","Condominium"
"105-112","F_762149_2957936","100 RIVER ST",013,155,102,0.500,"77/155 nearby properties (50.0%); Code: Condominium","Condominium"
"105-115","F_762193_2957872","47 COTTAGE ST",199,207,102,0.622,"128/207 nearby properties (62.2%); Code: Condominium","Condominium"
"105-117","F_762240_2957955","80 RIVER ST",013,159,102,0.450,"71/159 nearby properties (45.0%); Code: Condominium","Condominium"
"105-119","F_762715_2958181","26 RIVER ST",010,118,102,0.500,"59/118 nearby properties (50.0%); Code: Condominium","Condominium"
"105-120","F_762694_2958164","28 RIVER ST",199,131,102,0.536,"70/131 nearby properties (53.6%); Code: Condominium","Condominium"
"105-124","F_762533_2958262","44-46 WESTERN AVE",199,167,102,0.657,"109/167 nearby properties (65.7%); Code: Condominium","Condominium"
"105-128","F_762486_2958262","52-54 WESTERN AVE",010,168,102,0.657,"110/168 nearby properties (65.7%); Code: Condominium","Condominium"
"105-130","F_762466_2958259","56-58 WESTERN AVE",199,175,102,0.644,"112/175 nearby properties (64.4%); Code: Condominium","Condominium"
"105-132","F_762445_2958255","60 WESTERN AVE",199,177,102,0.636,"112/177 nearby properties (63.6%); Code: Condominium","Condominium"
"105-134","F_762423_2958257","64-66 WESTERN AVE",010,180,102,0.636,"114/180 nearby properties (63.6%); Code: Condominium","Condominium"
"106-6","F_762781_2957514","8.5-10 WILLIAM ST",199,221,102,0.570,"125/221 nearby properties (57.0%); Code: Condominium","Condominium"
"106-7","F_762821_2957481","6 WILLIAM ST",199,224,102,0.569,"127/224 nearby properties (56.9%); Code: Condominium","Condominium"
"106-11","F_762831_2957335","101 PEARL ST",199,230,102,0.589,"135/230 nearby properties (58.9%); Code: Condominium","Condominium"
"106-20","F_762676_2957765","26 MAGAZINE ST",199,161,102,0.438,"70/161 nearby properties (43.8%); Code: Condominium","Condominium"
"106-22","F_762800_2957773","172-174 AUBURN ST",199,136,102,0.433,"58/136 nearby properties (43.3%); Code: Condominium","Condominium"
"106-46","F_762980_2957925","248 FRANKLIN ST",199,122,102,0.447,"54/122 nearby properties (44.7%); Code: Condominium","Condominium"
"106-47","F_763023_2957891","240 FRANKLIN ST",199,122,102,0.392,"47/122 nearby properties (39.2%); Code: Condominium","Condominium"
"106-51","F_763098_2957677","65 PEARL ST",013,170,102,0.507,"86/170 nearby properties (50.7%); Code: Condominium","Condominium"
"106-57","F_762961_2957812","165 AUBURN ST",199,140,102,0.492,"68/140 nearby properties (49.2%); Code: Condominium","Condominium"
"106-95","F_762761_2957697","17 WILLIAM ST",199,149,102,0.470,"69/149 nearby properties (47.0%); Code: Condominium","Condominium"
"106-103","F_763438_2958111","576 MASSACHUSETTS AVE",031,109,102,0.482,"52/109 nearby properties (48.2%); Code: Condominium","Condominium"
"106-105","F_763195_2958288","632 MASSACHUSETTS AVE",013,63,102,0.304,"19/63 nearby properties (30.4%); Code: Condominium","Condominium"
"106-120","F_762948_2957639","154 AUBURN ST",199,184,102,0.543,"99/184 nearby properties (54.3%); Code: Condominium","Condominium"
"106-123","F_763293_2958222","618 MASSACHUSETTS AVE",345,63,102,0.356,"22/63 nearby properties (35.6%); Code: Condominium","Condominium"
"106-125","F_763009_2958136","8-12 MAGAZINE ST",013,96,102,0.475,"45/96 nearby properties (47.5%); Code: Condominium","Condominium"
"107-1","F_762834_2958891","757 MASSACHUSETTS AVE",031,86,102,0.592,"50/86 nearby properties (59.2%); Code: Condominium","Condominium"
"107-8","F_763001_2958759","711 MASSACHUSETTS AVE",345,65,102,0.589,"38/65 nearby properties (58.9%); Code: Condominium","Condominium"
"107-19","F_763128_2959268","22-24 INMAN ST",199,274,102,0.743,"203/274 nearby properties (74.3%); Code: Condominium","Condominium"
"107-21","F_763179_2959341","26 INMAN ST",199,304,102,0.785,"238/304 nearby properties (78.5%); Code: Condominium","Condominium"
"107-40","F_763265_2959284","12 ST PAUL ST",199,211,102,0.747,"157/211 nearby properties (74.7%); Code: Condominium","Condominium"
"107-49","F_763545_2959140","2 ST PAUL ST",199,128,102,0.557,"71/128 nearby properties (55.7%); Code: Condominium","Condominium"
"107-59","F_763194_2959406","28 INMAN ST",199,266,102,0.747,"198/266 nearby properties (74.7%); Code: Condominium","Condominium"
"107-71","F_763074_2959213","18 INMAN ST",199,226,102,0.738,"166/226 nearby properties (73.8%); Code: Condominium","Condominium"
"107-77","F_763232_2959460","30 INMAN ST",199,354,102,0.820,"290/354 nearby properties (82.0%); Code: Condominium","Condominium"
"107-83","F_763079_2959144","149 BISHOP ALLEN DR",199,196,102,0.718,"140/196 nearby properties (71.8%); Code: Condominium","Condominium"
"107-97","F_763264_2959170","7 AUSTIN PK",199,168,102,0.695,"116/168 nearby properties (69.5%); Code: Condominium","Condominium"
"107-99","F_762959_2959031","12 INMAN ST",199,113,102,0.570,"64/113 nearby properties (57.0%); Code: Condominium","Condominium"
"107-105","F_763392_2959214","8 ST PAUL ST",199,130,102,0.629,"81/130 nearby properties (62.9%); Code: Condominium","Condominium"
"107-120","F_763338_2959436","20 ST PAUL ST",199,251,102,0.810,"203/251 nearby properties (81.0%); Code: Condominium","Condominium"
"107-127","F_763276_2959590","40 INMAN ST",199,419,102,0.849,"355/419 nearby properties (84.9%); Code: Condominium","Condominium"
"107-138","F_763080_2958947","7 TEMPLE ST",345,127,102,0.649,"82/127 nearby properties (64.9%); Code: Condominium","Condominium"
"107-134","F_763346_2959242","10 ST PAUL ST",199,136,102,0.612,"83/136 nearby properties (61.2%); Code: Condominium","Condominium"
"108-8","F_763231_2960187","350 BROADWAY",013,221,102,0.786,"173/221 nearby properties (78.6%); Code: Condominium","Condominium"
"108-12","F_763068_2960097","27 WEST ST",199,290,102,0.863,"250/290 nearby properties (86.3%); Code: Condominium","Condominium"
"108-23","F_763038_2959942","287 HARVARD ST",199,307,102,0.835,"256/307 nearby properties (83.5%); Code: Condominium","Condominium"
"108-23-01","F_763038_2959942","287 HARVARD ST #101",343,307,102,0.835,"256/307 nearby properties (83.5%); Code: Condominium","Condominium"
"108-23-02","F_763038_2959942","287 HARVARD ST #102",343,307,102,0.835,"256/307 nearby properties (83.5%); Code: Condominium","Condominium"
"108-25","F_763138_2959895","285 HARVARD ST",199,343,102,0.870,"298/343 nearby properties (87.0%); Code: Condominium","Condominium"
"108-28","F_763459_2960038","342 BROADWAY",031,254,102,0.799,"202/254 nearby properties (79.9%); Code: Condominium","Condominium"
"108-32","F_763645_2959920","332 BROADWAY",199,151,102,0.586,"88/151 nearby properties (58.6%); Code: Condominium","Condominium"
"108-34","F_763739_2959877","328 BROADWAY",199,154,102,0.669,"103/154 nearby properties (66.9%); Code: Condominium","Condominium"
"108-34-2","F_763739_2959877","328 BROADWAY #2",343,154,102,0.669,"103/154 nearby properties (66.9%); Code: Condominium","Condominium"
"108-43","F_763550_2959758","269 HARVARD ST",199,211,102,0.757,"159/211 nearby properties (75.7%); Code: Condominium","Condominium"
"108-48","F_762968_2960151","35 WEST ST",199,332,102,0.863,"286/332 nearby properties (86.3%); Code: Condominium","Condominium"
"108-50","F_762931_2960260","52 LEE ST",199,250,102,0.833,"208/250 nearby properties (83.3%); Code: Condominium","Condominium"
"108-55","F_763012_2960218","7 BROADWAY TER",199,243,102,0.821,"199/243 nearby properties (82.1%); Code: Condominium","Condominium"
"108-60","F_762979_2960329","370 BROADWAY",013,215,102,0.759,"163/215 nearby properties (75.9%); Code: Condominium","Condominium"
"108-62","F_762953_2960297","54 LEE ST",199,260,102,0.818,"212/260 nearby properties (81.8%); Code: Condominium","Condominium"
"108-70","F_763099_2960253","362 BROADWAY",013,244,102,0.809,"197/244 nearby properties (80.9%); Code: Condominium","Condominium"
"108-79","F_763538_2959968","336 BROADWAY",031,250,102,0.743,"185/250 nearby properties (74.3%); Code: Condominium","Condominium"
"108-83","F_763759_2959746","147R PROSPECT ST",199,122,102,0.627,"76/122 nearby properties (62.7%); Code: Condominium","Condominium"
"108-85","F_763181_2960180","354 BROADWAY",199,236,102,0.785,"185/236 nearby properties (78.5%); Code: Condominium","Condominium"
"108-87","F_763401_2959878","48 INMAN ST",199,309,102,0.888,"274/309 nearby properties (88.8%); Code: Condominium","Condominium"
"108-90","F_763103_2960207","358 BROADWAY",199,253,102,0.803,"203/253 nearby properties (80.3%); Code: Condominium","Condominium"
"109-4","F_763824_2960413","4 KING PL",199,166,102,0.479,"79/166 nearby properties (47.9%); Code: Condominium","Condominium"
"109-23","F_763584_2960163","339 BROADWAY",031,175,102,0.582,"101/175 nearby properties (58.2%); Code: Condominium","Condominium"
"109-25","F_763597_2960239","64 INMAN ST",199,188,102,0.579,"108/188 nearby properties (57.9%); Code: Condominium","Condominium"
"109-36","F_764049_2960391","14 ST MARY RD",199,244,102,0.687,"167/244 nearby properties (68.7%); Code: Condominium","Condominium"
"109-40","F_764168_2960342","211 PROSPECT ST",013,228,102,0.712,"162/228 nearby properties (71.2%); Code: Condominium","Condominium"
"109-42","F_764127_2960308","207 PROSPECT ST",199,232,102,0.660,"153/232 nearby properties (66.0%); Code: Condominium","Condominium"
"109-45","F_763996_2960105","183-185 PROSPECT ST",199,172,102,0.567,"97/172 nearby properties (56.7%); Code: Condominium","Condominium"
"109-69","F_763957_2960341","50 AMORY ST",199,208,102,0.628,"130/208 nearby properties (62.8%); Code: Condominium","Condominium"
"109-80","F_764099_2960258","199 PROSPECT ST",199,213,102,0.642,"136/213 nearby properties (64.2%); Code: Condominium","Condominium"
"109-83","F_763882_2960161","24 AMORY ST",199,157,102,0.540,"84/157 nearby properties (54.0%); Code: Condominium","Condominium"
"109-86","F_763840_2960076","8 AMORY ST",199,194,102,0.629,"121/194 nearby properties (62.9%); Code: Condominium","Condominium"
"110-6","F_763913_2960806","102-104 INMAN ST",199,234,102,0.595,"139/234 nearby properties (59.5%); Code: Condominium","Condominium"
"110-12","F_764050_2961058","114 INMAN ST",199,201,102,0.576,"115/201 nearby properties (57.6%); Code: Condominium","Condominium"
"110-17","F_764119_2961278","212 HAMPSHIRE ST",013,149,102,0.453,"67/149 nearby properties (45.3%); Code: Condominium","Condominium"
"110-18","F_764166_2961240","204 HAMPSHIRE ST",345,123,102,0.406,"49/123 nearby properties (40.6%); Code: Condominium","Condominium"
"110-21","F_764261_2961133","192 HAMPSHIRE ST",345,110,102,0.432,"47/110 nearby properties (43.2%); Code: Condominium","Condominium"
"110-24","F_764183_2961042","147 AMORY ST",199,167,102,0.582,"97/167 nearby properties (58.2%); Code: Condominium","Condominium"
"110-29","F_764068_2960824","107-109 AMORY ST",199,193,102,0.581,"112/193 nearby properties (58.1%); Code: Condominium","Condominium"
"110-31","F_764021_2960735","97 AMORY ST",199,201,102,0.610,"122/201 nearby properties (61.0%); Code: Condominium","Condominium"
"110-41","F_764045_2960509","9 ST MARY RD",199,209,102,0.642,"134/209 nearby properties (64.2%); Code: Condominium","Condominium"
"110-42","F_764072_2960560","78 AMORY ST",199,202,102,0.653,"131/202 nearby properties (65.3%); Code: Condominium","Condominium"
"110-45","F_764188_2960720","100-102 AMORY ST",199,196,102,0.624,"122/196 nearby properties (62.4%); Code: Condominium","Condominium"
"110-46","F_764213_2960811","116 AMORY ST",199,171,102,0.572,"97/171 nearby properties (57.2%); Code: Condominium","Condominium"
"110-55","F_764356_2960996","186 HAMPSHIRE ST",345,145,102,0.530,"76/145 nearby properties (53.0%); Code: Condominium","Condominium"
"110-65","F_764265_2960594","239 PROSPECT ST",199,242,102,0.663,"160/242 nearby properties (66.3%); Code: Condominium","Condominium"
"110-67","F_764196_2960513","223-227 PROSPECT ST",199,278,102,0.711,"197/278 nearby properties (71.1%); Code: Condominium","Condominium"
"110-72","F_764132_2960464","5 ST MARY RD",199,257,102,0.725,"186/257 nearby properties (72.5%); Code: Condominium","Condominium"
"110-86","F_763928_2960571","17 ST MARY RD",199,220,102,0.600,"132/220 nearby properties (60.0%); Code: Condominium","Condominium"
"110-94","F_763993_2960665","81-87 AMORY ST",199,227,102,0.590,"133/227 nearby properties (59.0%); Code: Condominium","Condominium"
"110-95","F_764170_2960682","98 AMORY ST",199,207,102,0.657,"136/207 nearby properties (65.7%); Code: Condominium","Condominium"
"110-96","F_764154_2960653","94 AMORY ST",199,224,102,0.688,"154/224 nearby properties (68.8%); Code: Condominium","Condominium"
"110-101","F_763997_2960927","108.5 INMAN ST",199,233,102,0.626,"145/233 nearby properties (62.6%); Code: Condominium","Condominium"
"110-104","F_764228_2960750","108 AMORY ST",199,177,102,0.600,"106/177 nearby properties (60.0%); Code: Condominium","Condominium"
"110-105","F_764190_2960783","112 AMORY ST",199,171,102,0.579,"99/171 nearby properties (57.9%); Code: Condominium","Condominium"
"110-111","F_763787_2960618","90 INMAN ST",199,197,102,0.538,"105/197 nearby properties (53.8%); Code: Condominium","Condominium"
"110-112","F_763800_2960640","90.5 INMAN ST",199,197,102,0.544,"107/197 nearby properties (54.4%); Code: Condominium","Condominium"
"111-1","F_762812_2962318","21 LEONARD AVE",199,72,102,0.732,"52/72 nearby properties (73.2%); Code: Condominium","Condominium"
"111-6","F_762782_2962098","11 LEONARD AVE",199,67,102,0.585,"39/67 nearby properties (58.5%); Code: Condominium","Condominium"
"111-7","F_762774_2962053","9 LEONARD AVE",199,60,102,0.542,"32/60 nearby properties (54.2%); Code: Condominium","Condominium"
"111-11","F_762746_2961865","1 LEONARD AVE",199,86,102,0.514,"44/86 nearby properties (51.4%); Code: Condominium","Condominium"
"111-46","F_763631_2961686","1437 CAMBRIDGE ST",199,100,102,0.753,"75/100 nearby properties (75.3%); Code: Condominium","Condominium"
"111-48","F_763636_2961622","1435 CAMBRIDGE ST",199,124,102,0.700,"86/124 nearby properties (70.0%); Code: Condominium","Condominium"
"111-53","F_762823_2961760","1525-1527 CAMBRIDGE ST",031,128,102,0.648,"82/128 nearby properties (64.8%); Code: Condominium","Condominium"
"111-54","F_763667_2961619","1433 CAMBRIDGE ST",199,119,102,0.719,"85/119 nearby properties (71.9%); Code: Condominium","Condominium"
"111-55","F_763688_2961610","1429 CAMBRIDGE ST",199,123,102,0.697,"85/123 nearby properties (69.7%); Code: Condominium","Condominium"
"112-11","F_762450_2961324","20 ELLSWORTH AVE",199,302,102,0.798,"240/302 nearby properties (79.8%); Code: Condominium","Condominium"
"112-18","F_762638_2961203","43 HIGHLAND AVE",199,293,102,0.826,"241/293 nearby properties (82.6%); Code: Condominium","Condominium"
"112-19","F_762612_2961158","39 HIGHLAND AVE",199,288,102,0.846,"243/288 nearby properties (84.6%); Code: Condominium","Condominium"
"112-21","F_762484_2961018","25 HIGHLAND AVE",199,354,102,0.853,"302/354 nearby properties (85.3%); Code: Condominium","Condominium"
"112-22","F_762454_2960963","19 HIGHLAND AVE",199,359,102,0.859,"308/359 nearby properties (85.9%); Code: Condominium","Condominium"
"112-23","F_762388_2960854","395 BROADWAY",199,333,102,0.819,"272/333 nearby properties (81.9%); Code: Condominium","Condominium"
"112-25","F_762531_2961493","24 ELLSWORTH AVE",199,165,102,0.612,"100/165 nearby properties (61.2%); Code: Condominium","Condominium"
